name,link,reviews
ChIJOze84un5ST4RwkcynWoLvIs,متحف الدمام الاقليمي,null,,35,"Name: قرية تراثية كورنيش الدمام
Link: https://www.google.com/maps/search/%D9%82%D8%B1%D9%8A%D8%A9+%D8%AA%D8%B1%D8%A7%D8%AB%D9%8A%D8%A9+%D9%83%D9%88%D8%B1%D9%86%D9%8A%D8%B4+%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85/@26.487682,50.117349?authuser=0&hl=ar&entry=ttu
Reviews: 5 reviews",null,013 826 6056,1,متحف الدمام الاقليمي (المالك),null,https://lh3.ggpht.com/p/AF1QipM404w71bVcfZTEFLr1t_ZrK2fjLPpHN7zpWo9Z=s1024,متحف,متحف,3.9,null,,"الاثنين, الثلاثاء, الأربعاء, الخميس, الجمعة, السبت, الأحد",F4M9+P4M، الشاطئ الغربي، الدمام 32412,"المشروع, السياحة",https://www.google.com/maps/place/%D9%85%D8%AA%D8%AD%D9%81+%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%A7%D9%82%D9%84%D9%8A%D9%85%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e49f9e9e2bc373b:0x8bbc0b6a9d3247c2!8m2!3d26.4843462!4d50.1178124!16s%2Fg%2F11cp5mqwdx!19sChIJOze84un5ST4RwkcynWoLvIs?authuser=0&hl=ar&rclk=1,museums_dammam
ChIJI1YwfU37ST4R1XtdJ6TUO20,متحف الفلوة والجوهرة للتراث,اكبر متحف في السعودية The largest Museum in Saudi Arabia,,314,"Name: متحف الدمام الاقليمي
Link: https://www.google.com/maps/search/%D9%85%D8%AA%D8%AD%D9%81+%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85+%D8%A7%D9%84%D8%A7%D9%82%D9%84%D9%8A%D9%85%D9%8A/@26.484346199999997,50.1178124?authuser=0&hl=ar&entry=ttu
Reviews: 35 reviews

Name: ديوانية الجاخور المطورة
Link: https://www.google.com/maps/search/%D8%AF%D9%8A%D9%88%D8%A7%D9%86%D9%8A%D8%A9+%D8%A7%D9%84%D8%AC%D8%A7%D8%AE%D9%88%D8%B1+%D8%A7%D9%84%D9%85%D8%B7%D9%88%D8%B1%D8%A9/@26.3276586,50.0071173?authuser=0&hl=ar&entry=ttu
Reviews: 4 reviews",https://instagram.com/alf.aljmuseum,055 188 6880,,متحف الفلوة والجوهرة للتراث (المالك),https://www.google.com/maps/contrib/107047774185979075588,https://lh3.ggpht.com/p/AF1QipPw5_mf0e69HgE3FMneSLfePvqshvu6OP9ILoTn=s1024,متحف,"متحف, مزار سياحي",4.5,null,,Open All Days,8061 8 الدمام _ حي النزهة 55 الشارع التاسع 32252,"جميل, السيارات, تاريخ, تحفة قديمة, التراث, عليه, السعر, قطع أثرية, الكلاسيكية, مصحف",https://www.google.com/maps/place/%D9%85%D8%AA%D8%AD%D9%81+%D8%A7%D9%84%D9%81%D9%84%D9%88%D8%A9+%D9%88%D8%A7%D9%84%D8%AC%D9%88%D9%87%D8%B1%D8%A9+%D9%84%D9%84%D8%AA%D8%B1%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x3e49fb4d7d305623:0x6d3bd4a4275d7bd5!8m2!3d26.3997988!4d50.1108712!16s%2Fg%2F11dxr0fnj1!19sChIJI1YwfU37ST4R1XtdJ6TUO20?authuser=0&hl=ar&rclk=1,museums_dammam
