name,link,reviews
"جميل, فندق, البوفيه, النافوره, الطلب, الغروب, شيشة, شيء, معلم, الحلى",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D9%86%D8%A7%D9%81%D9%88%D8%B1%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x15c3cf8761863da5:0xf44c49642278d7b1!8m2!3d21.513858!4d39.1542498!16s%2Fg%2F11gzmqnl2!19sChIJpT2GYYfPwxURsdd4ImRJTPQ?authuser=0&hl=ar&rclk=1,0
"فتة, مشكلة, بطاطا حرة, كباب بالكرز, مسخن, كمان, التقييم, الريش, كبة باللبن, شكشوكه",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D9%84%D8%A8%D9%8A%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x15c3dae975cfc6c3:0x73d245a3974483c8!8m2!3d21.5770067!4d39.127233!16s%2Fg%2F11gg_thkct!19sChIJw8bPdenawxURyINEl6NF0nM?authuser=0&hl=ar&rclk=1,0
"المظبي, مضغوط, الكراميل, مثلوثه, مدفونة, السمبوسه, موظف, الحنيذ, العصر, الاذان",https://www.google.com/maps/place/%D9%85%D8%B7%D8%A7%D8%B9%D9%85+%D8%A7%D9%84%D8%B3%D8%AF%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x15c3d0059ff3ed23:0x6e18fbcc9b2fca37!8m2!3d21.5535342!4d39.1622015!16s%2Fg%2F11b6bbmrxy!19sChIJI-3znwXQwxURN8ovm8z7GG4?authuser=0&hl=ar&rclk=1,0
"السوشي, رومنسي, الطبق الرئيسي, خدمة الإطعام, جودة الطعام, الاطفال, مطعم فاخر, العجل, مركز, قريدس",https://www.google.com/maps/place/Soy+Asian+Cuisine/data=!4m7!3m6!1s0x15c3daaf9eeac0a5:0x544db3d5dbd44234!8m2!3d21.5582111!4d39.1463396!16s%2Fg%2F1tfvwj6k!19sChIJpcDqnq_awxURNELU29WzTVQ?authuser=0&hl=ar&rclk=1,0
"شاورما, مطبخ لبناني, المقبلات, غنم, شيش طاووق, حمص, تبولة, الكبه, فتوش, عصير الرمان",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D8%B4%D8%A7%D8%B7%D8%A6+%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84%E2%80%AD/data=!4m7!3m6!1s0x15c3d06bff1758ad:0x6fd408a40f72aa22!8m2!3d21.5673002!4d39.1702938!16s%2Fg%2F1tdjnhwx!19sChIJrVgX_2vQwxURIqpyD6QI1G8?authuser=0&hl=ar&rclk=1,0
"رومنسي, تجربة, جميل, ستيك, انتركوت, شوربة البصل الفرنسية, الباذنجان, الاضاءة, الشموع, السبانخ",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D9%84%D9%88%D8%AA%D8%B1%D9%8A%D8%AA%D9%88%D8%B1+-+%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D9%85%D9%85%D9%88%D9%86%E2%80%AD/data=!4m7!3m6!1s0x15c3da556e250785:0x23b7c150edd0826a!8m2!3d21.5986845!4d39.1146251!16s%2Fg%2F1ptw3_pcd!19sChIJhQclblXawxURaoLQ7VDBtyM?authuser=0&hl=ar&rclk=1,0
"الشيشة, العافيه, معلم, المعسل, سوبر ماريو, قصر, الشكر, كينوا, طلبنا, عمار على حسن",https://www.google.com/maps/place/Amar+Jeddah+-+%D9%82%D9%85%D8%B1+%D8%AC%D8%AF%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x15c3c53bd770b4e3:0x6bab8147abc5a5d0!8m2!3d21.5485965!4d39.1383522!16s%2Fg%2F11y225whpn!19sChIJ47Rw1zvFwxUR0KXFq0eBq2s?authuser=0&hl=ar&rclk=1,0
"جمبري, خصوصية, بالكاجو, توم يام, الطفولة, المحافظه, تصميم, كرات الجمبري, كرات, الذهب",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC+%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x15c3d00d1cf883d7:0xebd21499a5596932!8m2!3d21.5630245!4d39.1624166!16s%2Fg%2F1tdhhlbs!19sChIJ14P4HA3QwxURMmlZpZkU0us?authuser=0&hl=ar&rclk=1,0
"دجاج ٦٥, خصوصية, ايدام, بيبسي, المشوي, روبيان, رومنسي, الموسيقى, بتر, مطعم شيزان الهندي",https://www.google.com/maps/place/%D8%B2%D8%A7%D9%8A%D9%83%D8%A7%D9%83%D9%8A+%D9%85%D8%B7%D8%B9%D9%85+%D9%87%D9%86%D8%AF%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x15c3daaff853cde7:0xf68aedf0322506b8!8m2!3d21.5765057!4d39.1273377!16s%2Fg%2F11cn8sh_ng!19sChIJ581T-K_awxURuAYlMvDtivY?authuser=0&hl=ar&rclk=1,0
"بانكيك, الفستق, فول, شكشوكة, فطور, حلوم, سبانخ, الكينوا, كرات, بريد",https://www.google.com/maps/place/%D8%AF%D8%A7%D8%B1+%D8%B2%D9%8A%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x15c3daa1f2b7d15d:0x10e7975d92a24809!8m2!3d21.5670239!4d39.149731!16s%2Fg%2F11c6c9xnyn!19sChIJXdG38qHawxURCUiikl2X5xA?authuser=0&hl=ar&rclk=1,0
"تجربة, تاكو, موظف, المطبخ الإيطالي, التيراميسو, سلطة البط, كابتشينو, طاقم, بيتزا مارغريتا, ريزوتو",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D9%86%D9%88%D9%81%D9%8A%D9%83%D9%88%D9%81%E2%80%AD/data=!4m7!3m6!1s0x15c3dbfa9e5e5913:0x42740b408b129327!8m2!3d21.5692159!4d39.1251723!16s%2Fg%2F11sgqm7cvm!19sChIJE1lenvrbwxURJ5MSi0ALdEI?authuser=0&hl=ar&rclk=1,0
