name,link,reviews
"خاص, طاقم, الضيافة, بيري بيري, السير, بيمنتو, طبق كبير, كريشنا, كاتابلانا, السيخ",https://www.google.com/maps/place/%D9%86%D8%A7%D9%86%D8%AF%D9%88%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2f03e006007455:0xb6f1609338f214d3!8m2!3d24.6961972!4d46.7286853!16s%2Fg%2F11tfxrwgd8!19sChIJVXQABuADLz4R0xTyOJNg8bY?authuser=0&hl=ar&rclk=1,0
"فتة, كباب بالكرز, بطاطا حره, الريش, خصوصية, كبة مقلية, حلوه, كباب حلبي, طرحة, جيب",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D9%88%D8%B1%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x3e2f1d23faaedf5d:0x4fba6b82592d1fd2!8m2!3d24.7047119!4d46.6556498!16s%2Fg%2F11gckhsswr!19sChIJXd-u-iMdLz4R0h8tWYJruk8?authuser=0&hl=ar&rclk=1,0
"الشيف, الضيافة, شريط السلطة, أضلاع اللحم, محترف, المقبلات, المشوي, الروبيان, أناناس مشوي, ادارة المطعم",https://www.google.com/maps/place/%D9%88%D8%A7%D9%8A%D9%84%D8%AF+%D9%81%D8%A7%D9%8A%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3692fe8556d:0xdd81d3ffe6c3d318!8m2!3d24.7390002!4d46.6352375!16s%2Fg%2F11fnp9hnbx!19sChIJbVXoL2njLj4RGNPD5v_Tgd0?authuser=0&hl=ar&rclk=1,0
"لبيع, بقاله, جيلاتو, افطار رمضان, كريب, الحلى, مخبز, بيتزا الكمأة, بالنوتيلا, موهيتو باشن فروت",https://www.google.com/maps/place/%D8%A5%D9%8A%D8%AA%D8%A7%D9%84%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f030ee3a4bf93:0x89429ebbd3ec1a3b!8m2!3d24.7040809!4d46.7028214!16s%2Fg%2F11cjhc2_r1!19sChIJk7-k4w4DLz4ROxrs07ueQok?authuser=0&hl=ar&rclk=1,0
"فطيرة, الفطاير, الحلوم, عصير الرمان, زعتر, عكاوي, عشق, عصير برتقال, ب ٦, بيت الشاورما",https://www.google.com/maps/place/%D9%85%D8%A7%D9%85%D8%A7+%D9%86%D9%88%D8%B1%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f1d440f03ef0d:0xe3dcab7ad070a007!8m2!3d24.7241975!4d46.6565631!16s%2Fg%2F11c2l0yrmm!19sChIJDe8DD0QdLz4RB6Bw0Hqr3OM?authuser=0&hl=ar&rclk=1,0
"البطاطا المخبوزه, الواقيو, بطاطا مهروسة, مطعم فاخر, أسماك الرمال, دي جي, فطور وغداء, خدمة صف السيارات, لفات ماكي, بصل مكرمل",https://www.google.com/maps/place/%D8%B1%D9%88%D9%83%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f035c282474ef:0x20c932842ff86cbf!8m2!3d24.7056353!4d46.7063975!16s%2Fg%2F11q8wgjvkb!19sChIJ73QkKFwDLz4Rv2z4L4QyySA?authuser=0&hl=ar&rclk=1,0
"مشكلة, مدير, الاستاذ, كباب بالكرز, شكر, كبة باللبن, فلكيه, غنم, حلاوة الجبن, وليد على",https://www.google.com/maps/place/%D9%83%D8%B1%D9%8E%D9%85+%D8%A8%D9%8A%D8%B1%D9%88%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2f030edfd7780d:0x5e2c31952fe815!8m2!3d24.7037615!4d46.7021494!16s%2Fg%2F1hc2kv9tm!19sChIJDXjX3w4DLz4RFegvlTEsXgA?authuser=0&hl=ar&rclk=1,0
"السعر, بوفيه, فندق, المأكولات البحريه, التجربة, الشواء, موسيقى, جودة الطعام, average, ضريبة القيمة المضافة",https://www.google.com/maps/place/56+%D8%A2%DA%A4%D9%86%D9%8A%D9%88+%D8%AF%D8%A7%D9%8A%D9%86%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f033adc7ca1bd:0xb82bce41532af863!8m2!3d24.6983522!4d46.6822436!16s%2Fg%2F11cssnkk1m!19sChIJvaF83DoDLz4RY_gqU0HOK7g?authuser=0&hl=ar&rclk=1,0
"تجربه, فطائر الجمبري, لحم بالفلفل الأسود, الجمبري, فطائر الروبيان, جمبري تايلاندي, وعاء توم يم الساخن, تاكو, أرز مقلي بالبيض, باشن فروت",https://www.google.com/maps/place/%D8%AA%D8%A7%D9%8A+%D8%B3%D9%88%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f03eb312971b7:0x5cd263258d13c425!8m2!3d24.6761722!4d46.6754933!16s%2Fg%2F11sw0vkc7m!19sChIJt3EpMesDLz4RJcQTjSVj0lw?authuser=0&hl=ar&rclk=1,0
"تجربة, فوتشيني, جميل, سلطة سيزر, النظافة, الموقع, شوربة الطماطم, روبيان, بالزعفران, المقبلات",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D8%B1%D9%88%D9%85%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f0325c54760bf:0xee813bc081b83ae3!8m2!3d24.7033868!4d46.6819107!16s%2Fg%2F11c1pv6yn6!19sChIJv2BHxSUDLz4R4zq4gcA7ge4?authuser=0&hl=ar&rclk=1,0
